"","Library","Shannon","Richness","Type","Tissue"
"481","M2112DBH56F",0,0,"DNA virus","Lung"
"482","M2112DBH56F",0,0,"Bacteria","Lung"
"483","M2112DBH56F",0,1,"Eukaryote","Lung"
"484","M2112DBH56F",0,1,"RNA virus","Lung"
"485","M2112DBH56P",0,0,"Eukaryote","Spleen"
"486","M2112DBH56P",0,0,"DNA virus","Spleen"
"487","M2112DBH56P",0,0,"Bacteria","Spleen"
"488","M2112DBH56P",0,1,"RNA virus","Spleen"
"489","M2112DBH57C",0,1,"RNA virus","Gut"
"490","M2112DBH57C",0,1,"Eukaryote","Gut"
"491","M2112DBH57C",0,0,"DNA virus","Gut"
"492","M2112DBH57C",0,0,"Bacteria","Gut"
"493","M2112DBH57P",0,0,"Bacteria","Spleen"
"494","M2112DBH57P",0,0,"Eukaryote","Spleen"
"495","M2112DBH57P",0,0,"RNA virus","Spleen"
"496","M2112DBH57P",0,0,"DNA virus","Spleen"
"497","M2112DBH58C",0.241051381765565,3,"DNA virus","Gut"
"498","M2112DBH58C",0,1,"Eukaryote","Gut"
"499","M2112DBH58C",1.01749758126704,7,"RNA virus","Gut"
"500","M2112DBH58C",0,0,"Bacteria","Gut"
"501","M2112DBH58F",0,1,"DNA virus","Lung"
"502","M2112DBH58F",0,1,"RNA virus","Lung"
"503","M2112DBH58F",0,0,"Eukaryote","Lung"
"504","M2112DBH58F",0,0,"Bacteria","Lung"
"505","M2112DBH58P",0,0,"RNA virus","Spleen"
"506","M2112DBH58P",0,0,"Eukaryote","Spleen"
"507","M2112DBH58P",0,1,"DNA virus","Spleen"
"508","M2112DBH58P",0,0,"Bacteria","Spleen"
"509","M2112DBH60F",0,1,"Eukaryote","Lung"
"510","M2112DBH60F",0,0,"Bacteria","Lung"
"511","M2112DBH60F",0,0,"RNA virus","Lung"
"512","M2112DBH60F",0,0,"DNA virus","Lung"
"513","M2112DBH62C",0,0,"RNA virus","Gut"
"514","M2112DBH62C",0,0,"Eukaryote","Gut"
"515","M2112DBH62C",0,1,"Bacteria","Gut"
"516","M2112DBH62C",0,0,"DNA virus","Gut"
"517","M2112DBH62P",0,0,"DNA virus","Spleen"
"518","M2112DBH62P",0,0,"Eukaryote","Spleen"
"519","M2112DBH62P",0,0,"Bacteria","Spleen"
"520","M2112DBH62P",0,0,"RNA virus","Spleen"
"521","M2112DBH63C",0,0,"Eukaryote","Gut"
"522","M2112DBH63C",0,0,"Bacteria","Gut"
"523","M2112DBH63C",0,1,"RNA virus","Gut"
"524","M2112DBH63C",0,0,"DNA virus","Gut"
"525","M2112DBH63P",0,0,"Eukaryote","Spleen"
"526","M2112DBH63P",0,0,"Bacteria","Spleen"
"527","M2112DBH63P",0,1,"RNA virus","Spleen"
"528","M2112DBH63P",0.162195249363967,2,"DNA virus","Spleen"
"529","M2112ZJBCSW120F",0,0,"Eukaryote","Lung"
"530","M2112ZJBCSW120F",0,1,"RNA virus","Lung"
"531","M2112ZJBCSW120F",0,0,"DNA virus","Lung"
"532","M2112ZJBCSW120F",0,0,"Bacteria","Lung"
"533","M2112ZJBCSW120P",0,0,"Eukaryote","Spleen"
"534","M2112ZJBCSW120P",0,1,"RNA virus","Spleen"
"535","M2112ZJBCSW120P",0,0,"DNA virus","Spleen"
"536","M2112ZJBCSW120P",0,0,"Bacteria","Spleen"
"537","M2112ZJBCSW121C",0,0,"RNA virus","Gut"
"538","M2112ZJBCSW121C",0,1,"Bacteria","Gut"
"539","M2112ZJBCSW121C",0,0,"Eukaryote","Gut"
"540","M2112ZJBCSW121C",0,0,"DNA virus","Gut"
"541","M2112ZJBCSW122F",0,1,"RNA virus","Lung"
"542","M2112ZJBCSW122F",0,0,"Bacteria","Lung"
"543","M2112ZJBCSW122F",0,0,"DNA virus","Lung"
"544","M2112ZJBCSW122F",0,1,"Eukaryote","Lung"
"545","M2112ZJBCSW122P",0,0,"Bacteria","Spleen"
"546","M2112ZJBCSW122P",0,0,"DNA virus","Spleen"
"547","M2112ZJBCSW122P",0,0,"Eukaryote","Spleen"
"548","M2112ZJBCSW122P",0,1,"RNA virus","Spleen"
"549","M2112ZJBCSW124C",0,0,"Bacteria","Gut"
"550","M2112ZJBCSW124C",0,0,"Eukaryote","Gut"
"551","M2112ZJBCSW124C",0,1,"DNA virus","Gut"
"552","M2112ZJBCSW124C",0,0,"RNA virus","Gut"
"553","M2112ZJBCSW124F",0,0,"RNA virus","Lung"
"554","M2112ZJBCSW124F",0,0,"Eukaryote","Lung"
"555","M2112ZJBCSW124F",0,0,"DNA virus","Lung"
"556","M2112ZJBCSW124F",0,0,"Bacteria","Lung"
"557","M2112ZJBCSW124PBRX100",0,0,"Bacteria","Spleen"
"558","M2112ZJBCSW124PBRX100",0,0,"RNA virus","Spleen"
"559","M2112ZJBCSW124PBRX100",0,0,"Eukaryote","Spleen"
"560","M2112ZJBCSW124PBRX100",0,0,"DNA virus","Spleen"
"561","M2112ZJBCSW125C",0,0,"DNA virus","Gut"
"562","M2112ZJBCSW125C",0,1,"Bacteria","Gut"
"563","M2112ZJBCSW125C",0,1,"RNA virus","Gut"
"564","M2112ZJBCSW125C",0,0,"Eukaryote","Gut"
"565","M2112ZJBCSW125F",0,1,"RNA virus","Lung"
"566","M2112ZJBCSW125F",0,0,"Eukaryote","Lung"
"567","M2112ZJBCSW125F",0,0,"Bacteria","Lung"
"568","M2112ZJBCSW125F",0,0,"DNA virus","Lung"
"569","M2112ZJCQJH149F",0,0,"DNA virus","Lung"
"570","M2112ZJCQJH149F",0,1,"RNA virus","Lung"
"571","M2112ZJCQJH149F",0,0,"Eukaryote","Lung"
"572","M2112ZJCQJH149F",0,0,"Bacteria","Lung"
"573","M2112ZJCQJH149P",0,0,"Bacteria","Spleen"
"574","M2112ZJCQJH149P",0,0,"DNA virus","Spleen"
"575","M2112ZJCQJH149P",0,0,"RNA virus","Spleen"
"576","M2112ZJCQJH149P",0,0,"Eukaryote","Spleen"
"577","M2112ZJCQJH151C",0,1,"Eukaryote","Gut"
"578","M2112ZJCQJH151C",0,0,"Bacteria","Gut"
"579","M2112ZJCQJH151C",0,0,"DNA virus","Gut"
"580","M2112ZJCQJH151C",0,0,"RNA virus","Gut"
"581","M2112ZJHJSH129C",0,1,"RNA virus","Gut"
"582","M2112ZJHJSH129C",0,0,"Eukaryote","Gut"
"583","M2112ZJHJSH129C",0,0,"DNA virus","Gut"
"584","M2112ZJHJSH129C",0,0,"Bacteria","Gut"
"585","M2112ZJHJSH129F",0,0,"Eukaryote","Lung"
"586","M2112ZJHJSH129F",0,0,"DNA virus","Lung"
"587","M2112ZJHJSH129F",0,0,"Bacteria","Lung"
"588","M2112ZJHJSH129F",0,1,"RNA virus","Lung"
"589","M2112ZJHJSH129P",0,0,"Bacteria","Spleen"
"590","M2112ZJHJSH129P",0,0,"Eukaryote","Spleen"
"591","M2112ZJHJSH129P",0,1,"RNA virus","Spleen"
"592","M2112ZJHJSH129P",0,0,"DNA virus","Spleen"
"593","M2112ZJHJSH130C",0,1,"RNA virus","Gut"
"594","M2112ZJHJSH130C",0,0,"Bacteria","Gut"
"595","M2112ZJHJSH130C",0,0,"DNA virus","Gut"
"596","M2112ZJHJSH130C",0,0,"Eukaryote","Gut"
"597","M2112ZJHJSH130F",0,0,"Bacteria","Lung"
"598","M2112ZJHJSH130F",0,0,"DNA virus","Lung"
"599","M2112ZJHJSH130F",0,1,"RNA virus","Lung"
"600","M2112ZJHJSH130F",0,0,"Eukaryote","Lung"
"601","M2112ZJHJSH131C",0,0,"Eukaryote","Gut"
"602","M2112ZJHJSH131C",0,0,"DNA virus","Gut"
"603","M2112ZJHJSH131C",0,0,"Bacteria","Gut"
"604","M2112ZJHJSH131C",0,1,"RNA virus","Gut"
"605","M2112ZJHJSH132P",0,0,"Bacteria","Spleen"
"606","M2112ZJHJSH132P",0,0,"Eukaryote","Spleen"
"607","M2112ZJHJSH132P",0,0,"RNA virus","Spleen"
"608","M2112ZJHJSH132P",0,1,"DNA virus","Spleen"
"609","M2112ZJHJSH133C",0,0,"Bacteria","Gut"
"610","M2112ZJHJSH133C",0,1,"RNA virus","Gut"
"611","M2112ZJHJSH133C",0,0,"DNA virus","Gut"
"612","M2112ZJHJSH133C",0,0,"Eukaryote","Gut"
"613","M2112ZJHJSH133F",0,1,"RNA virus","Lung"
"614","M2112ZJHJSH133F",0,0,"DNA virus","Lung"
"615","M2112ZJHJSH133F",0,0,"Eukaryote","Lung"
"616","M2112ZJHJSH133F",0,0,"Bacteria","Lung"
"617","M2112ZJHJSH133P",0.638441856750208,2,"RNA virus","Spleen"
"618","M2112ZJHJSH133P",0,0,"DNA virus","Spleen"
"619","M2112ZJHJSH133P",0,0,"Eukaryote","Spleen"
"620","M2112ZJHJSH133P",0,0,"Bacteria","Spleen"
"621","M2112ZJHJSH135CRX100",0,0,"Eukaryote","Gut"
"622","M2112ZJHJSH135CRX100",0,0,"Bacteria","Gut"
"623","M2112ZJHJSH135CRX100",0,1,"DNA virus","Gut"
"624","M2112ZJHJSH135CRX100",0.689474922798049,2,"RNA virus","Gut"
"625","M2112ZJHJSH135F",0,0,"Bacteria","Lung"
"626","M2112ZJHJSH135F",0,0,"Eukaryote","Lung"
"627","M2112ZJHJSH135F",0,1,"RNA virus","Lung"
"628","M2112ZJHJSH135F",0,0,"DNA virus","Lung"
"629","M2112ZJHJSH135P",0,0,"RNA virus","Spleen"
"630","M2112ZJHJSH135P",0,0,"Eukaryote","Spleen"
"631","M2112ZJHJSH135P",0,0,"DNA virus","Spleen"
"632","M2112ZJHJSH135P",0,1,"Bacteria","Spleen"
"633","M2112ZJHJSH136C",0,0,"DNA virus","Gut"
"634","M2112ZJHJSH136C",0,0,"Bacteria","Gut"
"635","M2112ZJHJSH136C",0,1,"Eukaryote","Gut"
"636","M2112ZJHJSH136C",0,0,"RNA virus","Gut"
"637","M2112ZJHJSH136P",0,0,"Eukaryote","Spleen"
"638","M2112ZJHJSH136P",0,0,"RNA virus","Spleen"
"639","M2112ZJHJSH136P",0,0,"Bacteria","Spleen"
"640","M2112ZJHJSH136P",0,1,"DNA virus","Spleen"
"641","M2112ZJHJSW114F",0,0,"Eukaryote","Lung"
"642","M2112ZJHJSW114F",0.0941006762055435,2,"RNA virus","Lung"
"643","M2112ZJHJSW114F",0,0,"Bacteria","Lung"
"644","M2112ZJHJSW114F",0,0,"DNA virus","Lung"
"645","M2112ZJHJSW114P",0,0,"Eukaryote","Spleen"
"646","M2112ZJHJSW114P",0.630489394700531,2,"RNA virus","Spleen"
"647","M2112ZJHJSW114P",0,0,"Bacteria","Spleen"
"648","M2112ZJHJSW114P",0,0,"DNA virus","Spleen"
"649","M2112ZJHJSW115F",0,0,"Bacteria","Lung"
"650","M2112ZJHJSW115F",0,0,"DNA virus","Lung"
"651","M2112ZJHJSW115F",0,0,"Eukaryote","Lung"
"652","M2112ZJHJSW115F",0,1,"RNA virus","Lung"
"653","M2112ZJHMSW126C",0,0,"DNA virus","Gut"
"654","M2112ZJHMSW126C",0,1,"Eukaryote","Gut"
"655","M2112ZJHMSW126C",0,0,"RNA virus","Gut"
"656","M2112ZJHMSW126C",0,0,"Bacteria","Gut"
"657","M2112ZJHMSW127C",0,0,"Eukaryote","Gut"
"658","M2112ZJHMSW127C",0,1,"RNA virus","Gut"
"659","M2112ZJHMSW127C",0,0,"Bacteria","Gut"
"660","M2112ZJHMSW127C",0,0,"DNA virus","Gut"
"661","M2112ZJHMSW127PRX100",0,0,"Eukaryote","Spleen"
"662","M2112ZJHMSW127PRX100",0,0,"RNA virus","Spleen"
"663","M2112ZJHMSW127PRX100",0,1,"DNA virus","Spleen"
"664","M2112ZJHMSW127PRX100",0,0,"Bacteria","Spleen"
"665","M2112ZJHXSH137CRX100",0,0,"RNA virus","Gut"
"666","M2112ZJHXSH137CRX100",0,0,"Bacteria","Gut"
"667","M2112ZJHXSH137CRX100",0,1,"DNA virus","Gut"
"668","M2112ZJHXSH137CRX100",0,0,"Eukaryote","Gut"
"669","M2112ZJHXSH137F",0,0,"RNA virus","Lung"
"670","M2112ZJHXSH137F",0,0,"Bacteria","Lung"
"671","M2112ZJHXSH137F",0,1,"DNA virus","Lung"
"672","M2112ZJHXSH137F",0,0,"Eukaryote","Lung"
"673","M2112ZJHXSH137P",0,0,"DNA virus","Spleen"
"674","M2112ZJHXSH137P",0,1,"Bacteria","Spleen"
"675","M2112ZJHXSH137P",0,0,"Eukaryote","Spleen"
"676","M2112ZJHXSH137P",0,0,"RNA virus","Spleen"
"677","M2112ZJHXSH138CRX100",0,0,"DNA virus","Gut"
"678","M2112ZJHXSH138CRX100",0,1,"Eukaryote","Gut"
"679","M2112ZJHXSH138CRX100",0,1,"RNA virus","Gut"
"680","M2112ZJHXSH138CRX100",0,0,"Bacteria","Gut"
"681","M2112ZJHXSH138F",0,1,"Eukaryote","Lung"
"682","M2112ZJHXSH138F",0,0,"RNA virus","Lung"
"683","M2112ZJHXSH138F",0,0,"DNA virus","Lung"
"684","M2112ZJHXSH138F",0,0,"Bacteria","Lung"
"685","M2112ZJHXSH138P",0,0,"RNA virus","Spleen"
"686","M2112ZJHXSH138P",0,0,"Bacteria","Spleen"
"687","M2112ZJHXSH138P",0,0,"DNA virus","Spleen"
"688","M2112ZJHXSH138P",0,0,"Eukaryote","Spleen"
"689","M2112ZJHXSH139P",0,0,"RNA virus","Spleen"
"690","M2112ZJHXSH139P",0,0,"DNA virus","Spleen"
"691","M2112ZJHXSH139P",0,0,"Eukaryote","Spleen"
"692","M2112ZJHXSH139P",0,0,"Bacteria","Spleen"
"693","M2112ZJHXSH140P",0,0,"RNA virus","Spleen"
"694","M2112ZJHXSH140P",0,0,"DNA virus","Spleen"
"695","M2112ZJHXSH140P",0,0,"Eukaryote","Spleen"
"696","M2112ZJHXSH140P",0,0,"Bacteria","Spleen"
"697","M2112ZJHXSH141P",0,0,"DNA virus","Spleen"
"698","M2112ZJHXSH141P",0,0,"RNA virus","Spleen"
"699","M2112ZJHXSH141P",0,0,"Eukaryote","Spleen"
"700","M2112ZJHXSH141P",0,0,"Bacteria","Spleen"
"701","M2112ZJHXSH142C",0,0,"DNA virus","Gut"
"702","M2112ZJHXSH142C",0,1,"RNA virus","Gut"
"703","M2112ZJHXSH142C",0,1,"Eukaryote","Gut"
"704","M2112ZJHXSH142C",0,0,"Bacteria","Gut"
"705","M2112ZJHXSH143F",0,0,"DNA virus","Lung"
"706","M2112ZJHXSH143F",0,1,"RNA virus","Lung"
"707","M2112ZJHXSH143F",0,1,"Eukaryote","Lung"
"708","M2112ZJHXSH143F",0,0,"Bacteria","Lung"
"709","M2112ZJHXSH143P",0,0,"Bacteria","Spleen"
"710","M2112ZJHXSH143P",0,1,"RNA virus","Spleen"
"711","M2112ZJHXSH143P",0,0,"DNA virus","Spleen"
"712","M2112ZJHXSH143P",0,0,"Eukaryote","Spleen"
"713","M2112ZJHXSH144C",0,0,"DNA virus","Gut"
"714","M2112ZJHXSH144C",0,0,"Bacteria","Gut"
"715","M2112ZJHXSH144C",0,0,"Eukaryote","Gut"
"716","M2112ZJHXSH144C",0,0,"RNA virus","Gut"
"717","M2112ZJHXSH144F",0,0,"DNA virus","Lung"
"718","M2112ZJHXSH144F",0,1,"Eukaryote","Lung"
"719","M2112ZJHXSH144F",0,0,"RNA virus","Lung"
"720","M2112ZJHXSH144F",0,0,"Bacteria","Lung"
"721","M2112ZJHXSH145C",0,0,"DNA virus","Gut"
"722","M2112ZJHXSH145C",0,1,"RNA virus","Gut"
"723","M2112ZJHXSH145C",0,0,"Eukaryote","Gut"
"724","M2112ZJHXSH145C",0,0,"Bacteria","Gut"
"725","M2112ZJHXSH147C",0,0,"Eukaryote","Gut"
"726","M2112ZJHXSH147C",0,1,"RNA virus","Gut"
"727","M2112ZJHXSH147C",0,0,"DNA virus","Gut"
"728","M2112ZJHXSH147C",0,0,"Bacteria","Gut"
"729","M2112ZJHXSH148CRE",0,0,"RNA virus","Gut"
"730","M2112ZJHXSH148CRE",0.328744931591783,2,"DNA virus","Gut"
"731","M2112ZJHXSH148CRE",0,0,"Bacteria","Gut"
"732","M2112ZJHXSH148CRE",0,1,"Eukaryote","Gut"
"733","M2112ZJHXSH148P",0,0,"RNA virus","Spleen"
"734","M2112ZJHXSH148P",0,0,"Eukaryote","Spleen"
"735","M2112ZJHXSH148P",0,0,"DNA virus","Spleen"
"736","M2112ZJHXSH148P",0,0,"Bacteria","Spleen"
"737","M2112ZJWDSW116P",0,0,"DNA virus","Spleen"
"738","M2112ZJWDSW116P",0,0,"RNA virus","Spleen"
"739","M2112ZJWDSW116P",0,0,"Eukaryote","Spleen"
"740","M2112ZJWDSW116P",0,0,"Bacteria","Spleen"
"741","M2112ZJWDSW117C",0,0,"Eukaryote","Gut"
"742","M2112ZJWDSW117C",0,0,"DNA virus","Gut"
"743","M2112ZJWDSW117C",0,1,"RNA virus","Gut"
"744","M2112ZJWDSW117C",0,0,"Bacteria","Gut"
"745","M2112ZJWDSW117P",0,0,"RNA virus","Spleen"
"746","M2112ZJWDSW117P",0,0,"DNA virus","Spleen"
"747","M2112ZJWDSW117P",0,0,"Eukaryote","Spleen"
"748","M2112ZJWDSW117P",0,0,"Bacteria","Spleen"
"749","M2112ZJWDSW118C",0,0,"DNA virus","Gut"
"750","M2112ZJWDSW118C",0,0,"Bacteria","Gut"
"751","M2112ZJWDSW118C",0,0,"RNA virus","Gut"
"752","M2112ZJWDSW118C",0.168111034185379,4,"Eukaryote","Gut"
"753","M2112ZJWDSW118P",0,0,"DNA virus","Spleen"
"754","M2112ZJWDSW118P",0,1,"Bacteria","Spleen"
"755","M2112ZJWDSW118P",0,0,"Eukaryote","Spleen"
"756","M2112ZJWDSW118P",0,0,"RNA virus","Spleen"
"757","M2201APBCSW090C",0,0,"DNA virus","Gut"
"758","M2201APBCSW090C",0,0,"Bacteria","Gut"
"759","M2201APBCSW090C",0,1,"RNA virus","Gut"
"760","M2201APBCSW090C",0,1,"Eukaryote","Gut"
"761","M2201APBCSW090F",0,0,"Bacteria","Lung"
"762","M2201APBCSW090F",0,0,"Eukaryote","Lung"
"763","M2201APBCSW090F",0,1,"DNA virus","Lung"
"764","M2201APBCSW090F",0.162796045042125,2,"RNA virus","Lung"
"765","M2201APBCSW090P",0,1,"DNA virus","Spleen"
"766","M2201APBCSW090P",0,0,"Bacteria","Spleen"
"767","M2201APBCSW090P",0.667077852995744,2,"RNA virus","Spleen"
"768","M2201APBCSW090P",0,0,"Eukaryote","Spleen"
"769","M2201APBCSW091C",0,0,"Bacteria","Gut"
"770","M2201APBCSW091C",0,0,"DNA virus","Gut"
"771","M2201APBCSW091C",0,0,"RNA virus","Gut"
"772","M2201APBCSW091C",0,1,"Eukaryote","Gut"
"773","M2201APBCSW091F",0,0,"DNA virus","Lung"
"774","M2201APBCSW091F",0,0,"Bacteria","Lung"
"775","M2201APBCSW091F",0,0,"RNA virus","Lung"
"776","M2201APBCSW091F",0,1,"Eukaryote","Lung"
"777","M2201APBCSW091P",0,0,"RNA virus","Spleen"
"778","M2201APBCSW091P",0,1,"DNA virus","Spleen"
"779","M2201APBCSW091P",0,0,"Eukaryote","Spleen"
"780","M2201APBCSW091P",0,0,"Bacteria","Spleen"
"781","M2201APBCSW092C",0,1,"RNA virus","Gut"
"782","M2201APBCSW092C",0,0,"DNA virus","Gut"
"783","M2201APBCSW092C",0,0,"Bacteria","Gut"
"784","M2201APBCSW092C",0,1,"Eukaryote","Gut"
"785","M2201APBCSW092F",0,1,"Eukaryote","Lung"
"786","M2201APBCSW092F",0,0,"DNA virus","Lung"
"787","M2201APBCSW092F",0,0,"RNA virus","Lung"
"788","M2201APBCSW092F",0,0,"Bacteria","Lung"
"789","M2201APBCSW092P",0,0,"Eukaryote","Spleen"
"790","M2201APBCSW092P",0,0,"Bacteria","Spleen"
"791","M2201APBCSW092P",0,0,"DNA virus","Spleen"
"792","M2201APBCSW092P",0,0,"RNA virus","Spleen"
"793","M2201APBCSW093F",0,0,"Eukaryote","Lung"
"794","M2201APBCSW093F",0,0,"RNA virus","Lung"
"795","M2201APBCSW093F",0,1,"DNA virus","Lung"
"796","M2201APBCSW093F",0,0,"Bacteria","Lung"
"797","M2201APBCSW093PRE",0,0,"Eukaryote","Spleen"
"798","M2201APBCSW093PRE",0,1,"DNA virus","Spleen"
"799","M2201APBCSW093PRE",0,0,"RNA virus","Spleen"
"800","M2201APBCSW093PRE",0,0,"Bacteria","Spleen"
"801","M2201APBCSW094C",0,0,"Eukaryote","Gut"
"802","M2201APBCSW094C",0,0,"RNA virus","Gut"
"803","M2201APBCSW094C",0,0,"Bacteria","Gut"
"804","M2201APBCSW094C",0,1,"DNA virus","Gut"
"805","M2201APBCSW094FBRX100",0,1,"Eukaryote","Lung"
"806","M2201APBCSW094FBRX100",0,0,"RNA virus","Lung"
"807","M2201APBCSW094FBRX100",0,0,"Bacteria","Lung"
"808","M2201APBCSW094FBRX100",0,1,"DNA virus","Lung"
"809","M2201APBCSW094P",0,0,"Eukaryote","Spleen"
"810","M2201APBCSW094P",0,0,"Bacteria","Spleen"
"811","M2201APBCSW094P",0,1,"DNA virus","Spleen"
"812","M2201APBCSW094P",0,0,"RNA virus","Spleen"
"813","M2201APBCSW095C",0.163541060052647,2,"DNA virus","Gut"
"814","M2201APBCSW095C",0,0,"Eukaryote","Gut"
"815","M2201APBCSW095C",0,0,"Bacteria","Gut"
"816","M2201APBCSW095C",0,0,"RNA virus","Gut"
"817","M2201APBCSW095P",0,1,"DNA virus","Spleen"
"818","M2201APBCSW095P",0,0,"Eukaryote","Spleen"
"819","M2201APBCSW095P",0,0,"Bacteria","Spleen"
"820","M2201APBCSW095P",0,0,"RNA virus","Spleen"
"821","M2201APBCSW096F",0.169692292192689,2,"DNA virus","Lung"
"822","M2201APBCSW096F",0,1,"Eukaryote","Lung"
"823","M2201APBCSW096F",0,1,"RNA virus","Lung"
"824","M2201APBCSW096F",0,0,"Bacteria","Lung"
"825","M2201APBCSW097C",0,0,"DNA virus","Gut"
"826","M2201APBCSW097C",0,1,"RNA virus","Gut"
"827","M2201APBCSW097C",0,0,"Eukaryote","Gut"
"828","M2201APBCSW097C",0,1,"Bacteria","Gut"
"829","M2201APBCSW097F",0,1,"RNA virus","Lung"
"830","M2201APBCSW097F",0,0,"Bacteria","Lung"
"831","M2201APBCSW097F",0,1,"DNA virus","Lung"
"832","M2201APBCSW097F",0,0,"Eukaryote","Lung"
"833","M2201APBCSW097P",0,1,"RNA virus","Spleen"
"834","M2201APBCSW097P",0,0,"DNA virus","Spleen"
"835","M2201APBCSW097P",0,0,"Bacteria","Spleen"
"836","M2201APBCSW097P",0,0,"Eukaryote","Spleen"
"837","M2201APBCSW098C",0,0,"DNA virus","Gut"
"838","M2201APBCSW098C",0,1,"Eukaryote","Gut"
"839","M2201APBCSW098C",0,0,"RNA virus","Gut"
"840","M2201APBCSW098C",0,0,"Bacteria","Gut"
"841","M2201APBCSW098F",0,0,"Eukaryote","Lung"
"842","M2201APBCSW098F",0,0,"DNA virus","Lung"
"843","M2201APBCSW098F",0,1,"RNA virus","Lung"
"844","M2201APBCSW098F",0,0,"Bacteria","Lung"
"845","M2201APBCSW098P",0,1,"RNA virus","Spleen"
"846","M2201APBCSW098P",0,0,"Eukaryote","Spleen"
"847","M2201APBCSW098P",0,0,"Bacteria","Spleen"
"848","M2201APBCSW098P",0,0,"DNA virus","Spleen"
"849","M2201APBCSW100C",0,1,"RNA virus","Gut"
"850","M2201APBCSW100C",0,1,"DNA virus","Gut"
"851","M2201APBCSW100C",0,0,"Eukaryote","Gut"
"852","M2201APBCSW100C",0,0,"Bacteria","Gut"
"853","M2201APBCSW100P",0,0,"Eukaryote","Spleen"
"854","M2201APBCSW100P",0,0,"RNA virus","Spleen"
"855","M2201APBCSW100P",0,0,"DNA virus","Spleen"
"856","M2201APBCSW100P",0,0,"Bacteria","Spleen"
"857","M2201APBCSW102C",0,0,"DNA virus","Gut"
"858","M2201APBCSW102C",0,1,"Eukaryote","Gut"
"859","M2201APBCSW102C",0,0,"RNA virus","Gut"
"860","M2201APBCSW102C",0,0,"Bacteria","Gut"
"861","M2201APBCSW103F",0,1,"RNA virus","Lung"
"862","M2201APBCSW103F",0,0,"DNA virus","Lung"
"863","M2201APBCSW103F",0,0,"Eukaryote","Lung"
"864","M2201APBCSW103F",0,0,"Bacteria","Lung"
"865","M2201APBCSW103P",0,0,"Bacteria","Spleen"
"866","M2201APBCSW103P",0,0,"DNA virus","Spleen"
"867","M2201APBCSW103P",0,0,"Eukaryote","Spleen"
"868","M2201APBCSW103P",0,1,"RNA virus","Spleen"
"869","M2201APCQJH064C",0,0,"DNA virus","Gut"
"870","M2201APCQJH064C",0,0,"Bacteria","Gut"
"871","M2201APCQJH064C",0,0,"Eukaryote","Gut"
"872","M2201APCQJH064C",0,1,"RNA virus","Gut"
"873","M2201APCQJH065C",0,0,"DNA virus","Gut"
"874","M2201APCQJH065C",0,0,"Eukaryote","Gut"
"875","M2201APCQJH065C",0,0,"Bacteria","Gut"
"876","M2201APCQJH065C",0,1,"RNA virus","Gut"
"877","M2201APCQJH066C",0,0,"DNA virus","Gut"
"878","M2201APCQJH066C",0,0,"Eukaryote","Gut"
"879","M2201APCQJH066C",0,0,"Bacteria","Gut"
"880","M2201APCQJH066C",0,0,"RNA virus","Gut"
"881","M2201APCQJH066P",0,0,"DNA virus","Spleen"
"882","M2201APCQJH066P",0,0,"Eukaryote","Spleen"
"883","M2201APCQJH066P",0,0,"Bacteria","Spleen"
"884","M2201APCQJH066P",0,1,"RNA virus","Spleen"
"885","M2201APCQJH067C",0,0,"DNA virus","Gut"
"886","M2201APCQJH067C",0,0,"Eukaryote","Gut"
"887","M2201APCQJH067C",0,1,"RNA virus","Gut"
"888","M2201APCQJH067C",0,0,"Bacteria","Gut"
"889","M2201APCQJH067F",0,0,"DNA virus","Lung"
"890","M2201APCQJH067F",0,0,"RNA virus","Lung"
"891","M2201APCQJH067F",0,0,"Eukaryote","Lung"
"892","M2201APCQJH067F",0,1,"Bacteria","Lung"
"893","M2201APCQJH068C",0,0,"Bacteria","Gut"
"894","M2201APCQJH068C",0,1,"Eukaryote","Gut"
"895","M2201APCQJH068C",0,0,"DNA virus","Gut"
"896","M2201APCQJH068C",0,0,"RNA virus","Gut"
"897","M2201APCQJH068F",0,0,"Bacteria","Lung"
"898","M2201APCQJH068F",0,0,"DNA virus","Lung"
"899","M2201APCQJH068F",0,0,"Eukaryote","Lung"
"900","M2201APCQJH068F",0,1,"RNA virus","Lung"
"901","M2201APCQJH069P",0,1,"DNA virus","Spleen"
"902","M2201APCQJH069P",0,0,"Eukaryote","Spleen"
"903","M2201APCQJH069P",0,0,"RNA virus","Spleen"
"904","M2201APCQJH069P",0,0,"Bacteria","Spleen"
"905","M2201APCQJH070F",0,0,"Eukaryote","Lung"
"906","M2201APCQJH070F",0,0,"DNA virus","Lung"
"907","M2201APCQJH070F",0,1,"RNA virus","Lung"
"908","M2201APCQJH070F",0,0,"Bacteria","Lung"
"909","M2201APCQJH070P",0,0,"Eukaryote","Spleen"
"910","M2201APCQJH070P",0,0,"Bacteria","Spleen"
"911","M2201APCQJH070P",0,0,"RNA virus","Spleen"
"912","M2201APCQJH070P",0,0,"DNA virus","Spleen"
"913","M2201APCQJH072C",0,1,"RNA virus","Gut"
"914","M2201APCQJH072C",0,0,"DNA virus","Gut"
"915","M2201APCQJH072C",0.363597628783944,2,"Eukaryote","Gut"
"916","M2201APCQJH072C",0,0,"Bacteria","Gut"
"917","M2201APCQJH073CRX100",0,0,"DNA virus","Gut"
"918","M2201APCQJH073CRX100",0,0,"Eukaryote","Gut"
